src_ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
192.168.1.7,3250.4285,8705.744,12086.996,-1629.6125,-11925.075,-4552.42,4380.7056,581.16156,-5045.859,1577.2065,23074.46,19448.61,20340.234,16036.413,-29882.441,-23577.883,4301.923,2441.0984,969.17224,-35679.48,2641.7903,-2440.6719,-7501.717,2137.476,-11038.428,-15420.593,17628.28,8793.993,1045.9702,-211.29645,-9269.858,-17248.564,-3313.6355,-3118.996,-11936.117,1812.9567,-4432.4478,-7292.825,-12387.683,-1568.3082,16869.287,-1502.4448,-17640.424,-23541.514,10437.521,3420.3286,2852.5098,-24871.137,-19596.957,926.29553,8283.078,15563.908,-12677.188,24710.707,15363.303,-25759.398,-6563.238,12040.574,19462.69,1320.5127,-1164.5303,-5543.8604,681.5099,-3398.6685,-24644.742,-23905.826,-5658.7207,-20286.178,15074.161,9950.448,-11231.858,-17362.246,7393.3384,1795.9268,-1501.2504,8188.216,10826.507,-1302.792,18627.592,-12329.657,16975.92,-22617.713,6426.8433,-11122.022,28321.543,327.27957,18727.8,-3086.2727,-283.6802,38401.215,33891.82,-19956.617,-5368.4507,-15237.99,28157.506,-6670.786,-10564.279,14602.603,-36568.535,11050.331,-4319.6177,-11820.517,-14174.623,-33221.496,-79.55489,2658.7725,-8358.02,29829.5,1261.2709,24003.445,7664.958,4463.9565,752.5904,-104.263855,-7961.609,-1209.3751,8993.737,140.82355,26554.611,6141.3184,-9798.026,-1588.9772,47555.207,28836.783,2501.7488,3582.1567,8631.627,-8110.285
192.168.1.10,3920.4321,3825.8088,13462.62,-4110.4355,-12337.089,-6364.5674,6471.869,4500.571,-11488.608,5203.5723,26597.248,25820.256,18166.674,16326.145,-35087.49,-22141.125,768.7177,5032.084,1414.0911,-36973.19,3066.131,-2426.296,-6984.9478,1674.0898,-11071.263,-18497.662,16000.469,6238.5938,2984.451,976.9074,-8621.835,-14895.276,-6832.0234,-8725.855,-9423.351,-2867.418,-7761.493,-5251.107,-13107.201,-1056.5059,16192.615,310.6016,-23041.805,-22185.244,12363.477,3193.4617,5607.63,-26184.998,-21704.52,-2227.2332,4467.423,19979.928,-8797.305,30639.258,13085.786,-31702.246,-4984.518,12531.632,21590.186,-325.6567,-1323.4425,-2914.6545,-1990.9187,-9583.095,-26133.791,-19882.309,-8188.943,-25105.045,18262.53,9622.506,-13095.816,-18695.861,5150.76,5416.648,-8701.225,9605.163,13727.162,-233.5704,16035.248,-16337.568,16667.49,-26896.557,8222.58,-9819.317,26909.705,-2680.3647,22235.184,-1561.333,3826.3784,35339.35,38027.168,-23238.832,-8909.38,-18018.592,24383.389,-9752.68,-9540.87,19496.484,-35579.79,15720.586,-2143.2305,-12297.332,-16315.948,-32954.81,1505.3925,3790.4631,-8974.259,28385.557,3824.6675,24599.64,9584.6,5042.1924,4279.964,2627.0503,-6345.2666,-5446.7314,11947.272,2485.047,28615.352,3250.1023,-7004.109,-1092.6654,49806.086,31721.658,8912.533,2435.7336,12594.88,-6025.091
192.168.1.8,115.85578,3982.4844,2205.375,3056.6924,-3189.3276,98.642784,-3391.649,-4244.9385,-817.7531,-916.15015,2999.4556,4684.401,7433.4863,1620.139,-5601.6147,-6695.8066,4900.2373,3278.008,-734.26904,-10379.82,4734.9434,-379.37003,993.15326,-785.32635,-4114.2324,-5167.162,5042.1587,5491.7944,1466.3304,3047.5554,-2005.7982,-6948.0625,2149.6907,1613.535,-6459.2603,3863.606,-640.08765,-4202.753,1176.9182,-296.31918,5145.015,-2162.8247,-1673.3268,-7206.365,-112.532715,-2292.1282,-4322.27,-4629.9087,-3598.9365,-1908.5269,2389.0327,1693.0446,-3564.6804,1585.0637,5980.82,757.42004,-4436.3877,4044.5454,3283.2515,-843.77826,-718.21844,-3451.1934,749.24475,1060.0823,-6875.328,-5397.5654,334.09875,-1629.52,-3677.4526,-791.2292,491.45074,-527.14276,1738.4259,-1188.6273,1183.1367,4068.9602,1616.4487,107.552246,7256.9565,-4684.653,3063.508,-505.05988,-4376.699,-4297.193,11811.764,2824.0276,3861.9963,-391.05026,-1323.4978,10905.949,4676.3604,-1700.758,2642.3389,928.5037,4562.673,1940.806,228.79143,-973.6679,-9463.552,-2781.6492,2057.8264,-3813.007,-2917.3608,-7117.4214,1136.7911,-2671.328,-4680.4814,7263.0713,-3953.473,8002.8994,-1931.5264,-3302.9216,-686.37225,-521.23724,-434.79193,2817.849,-785.4492,331.2969,3871.637,3354.0251,-5793.1094,552.24725,8917.385,3352.3296,-2883.562,-1748.9025,-1654.0409,-3210.2266
192.168.1.6,5472.9487,12477.059,19069.867,-3192.444,-19888.299,-8971.703,3866.376,1710.4397,-8239.49,4233.7734,36345.86,33804.727,32563.395,26858.398,-49658.332,-40217.47,7838.957,4209.1567,430.6546,-59708.14,7326.6675,-3983.5068,-10639.289,1404.1285,-17693.574,-26453.87,27214.912,15362.546,-216.23213,1016.87866,-14627.942,-25111.346,-4146.794,-3937.3237,-18498.938,2616.4397,-7660.06,-11406.694,-16818.346,-1362.3224,28938.918,-1399.8525,-30470.693,-39921.59,17152.479,2658.299,3479.839,-39246.676,-30855.799,-235.593,12785.453,25460.49,-18459.197,42660.098,27341.805,-41202.254,-12854.484,19050.834,33162.453,705.0202,-1961.0659,-8049.965,-913.2483,-7518.97,-40171.797,-38465.277,-8964.577,-33798.848,23310.617,16930.89,-14688.032,-27304.023,10103.771,1249.1566,-3057.9727,12995.107,17264.754,-605.1496,30040.39,-23710.184,25274.848,-34786.08,7237.139,-16872.709,49206.395,467.93307,30257.865,-4172.4883,2868.5405,63760.652,55217.316,-34802.984,-6502.261,-23426.037,43433.01,-10405.787,-16449.969,22872.482,-59350.82,17229.143,-4374.104,-16866.195,-24098.918,-53359.08,-829.7459,2830.2808,-15448.459,49312.85,2313.7388,43682.918,12576.014,3488.6472,2179.281,2734.2556,-11733.361,-3107.3906,13186.8955,2265.3796,44033.594,11634.261,-14976.263,-1821.3937,76467.47,47608.445,4383.356,5084.465,14058.272,-12737.181
192.168.1.18,1060.6694,1967.5914,3700.2415,-823.00854,-3850.2937,-1924.525,786.9034,589.6579,-1961.3997,1047.6758,7050.625,6877.195,6071.5596,5164.5205,-9783.568,-7531.5327,1306.5454,957.74274,65.04153,-11449.115,1456.1055,-733.946,-2024.0729,104.28833,-3379.2017,-5238.727,5035.788,2758.5486,0.794289,261.88617,-2717.7607,-4547.55,-963.91693,-1024.4272,-3324.334,225.92078,-1662.5677,-2058.7356,-3152.0483,-252.23952,5565.615,-140.05443,-6170.6855,-7537.2773,3432.8806,467.58118,803.6756,-7564.7095,-5958.924,-232.4643,2198.7668,5066.65,-3183.8894,8582.82,5099.639,-8228.921,-2417.9778,3606.1443,6466.2153,13.284117,-351.8711,-1350.1626,-354.5257,-1830.2816,-7684.7446,-7123.749,-1840.8014,-6793.3525,4601.9434,3202.0776,-2806.7126,-5277.583,1797.9504,464.48453,-1009.8041,2536.102,3519.369,-37.057068,5545.934,-4860.257,4738.9033,-6792.0547,1475.0768,-3137.8079,9345.328,-110.58217,5927.8047,-704.4682,885.6298,11972.445,10719.044,-6927.9746,-1450.7688,-4618.849,7995.63,-2160.12,-3093.0361,4607.597,-11214.353,3576.7708,-615.39746,-3128.8047,-4747.734,-10135.525,-124.22518,594.74304,-2992.0708,9273.391,613.986,8400.971,2463.3438,643.0807,671.7262,798.67535,-2065.818,-906.7682,2676.2554,594.4881,8515.69,1998.8856,-2662.8413,-247.66534,14666.001,9243.01,1233.0244,957.0346,2990.0208,-2269.4653
192.168.1.1,4238.7886,14932.584,10607.571,4135.8853,-13579.338,-2741.5234,-2321.559,-3916.1887,1533.872,-1481.6166,19489.848,18151.709,24850.598,17456.354,-28582.168,-31347.371,10654.816,745.41235,-1015.5556,-42065.168,7263.295,-2526.3804,-4799.365,2237.4568,-12467.542,-17021.729,19750.957,14668.446,-2119.7708,-130.24692,-9965.44,-20342.018,3736.963,1972.3717,-17352.37,7996.0654,-2599.4219,-9028.956,-8587.418,-1280.2334,21364.602,-3868.106,-15460.626,-29195.96,9412.84,1183.4683,-3616.2612,-25784.547,-18764.023,843.7851,11804.9795,11303.381,-15719.332,22631.225,21376.938,-17989.457,-11737.199,14967.068,21400.652,1408.9935,-1930.8436,-8363.024,1450.9489,1915.4935,-26310.0,-30136.03,-3275.9685,-15400.342,11356.215,12131.846,-7696.3364,-16686.416,9490.132,-2420.8054,5861.6284,7839.3687,6875.109,-714.05273,26002.102,-13119.282,19445.73,-18032.387,-2259.486,-13985.682,38098.145,6555.246,16426.95,-2980.5962,-1417.2266,48829.684,33673.94,-17795.564,2044.9043,-10323.219,31797.611,-2394.8423,-9934.647,9360.072,-43393.08,2956.8357,-4559.67,-11175.363,-15650.368,-35381.453,826.6234,-808.7235,-12321.792,35563.355,-4228.281,30673.281,5156.28,-881.8014,-1179.3197,-2925.8071,-9190.527,2406.5686,3181.3608,451.61087,27437.96,13986.0,-14892.6,-1299.3804,49615.45,29033.248,-3799.203,2886.7922,3881.9373,-12665.645
192.168.1.19,1167.0262,3791.6404,3032.758,782.45734,-3823.56,-1078.0042,-853.3779,-822.58704,207.7313,-50.352367,5517.778,5441.307,6952.898,5171.1875,-8488.279,-8942.781,2918.6345,285.36133,-351.24747,-12141.756,2204.8245,-847.57904,-1334.748,268.2941,-3469.6218,-4875.443,5184.9053,4017.3113,-770.59235,-27.064713,-2771.2412,-5194.947,933.6605,664.3911,-4750.2095,1889.424,-722.91754,-2485.499,-2125.623,-196.67784,6086.3755,-782.3295,-4573.324,-8554.709,2628.2751,-52.767826,-851.9182,-7156.0386,-5233.3096,-95.78764,3180.056,3368.3528,-4006.7898,6903.46,6261.424,-5472.6216,-3626.3171,3972.2502,6275.26,125.92396,-572.85034,-2216.842,197.98477,133.32474,-7589.985,-8206.994,-757.1754,-4700.863,3218.8225,3492.6792,-1766.2653,-4476.49,2397.228,-1092.9083,1523.9026,2219.6174,1984.9407,-48.99794,7084.1914,-4363.047,5145.1235,-5091.1714,-551.47766,-3642.2346,10955.876,1535.4072,4800.859,-804.6953,96.863525,13747.99,9713.713,-5641.2227,602.6589,-3059.3875,8544.057,-804.9834,-2883.2644,2725.7058,-12120.24,1074.5161,-918.63586,-2881.446,-4502.95,-9865.852,-170.20096,-284.00516,-3703.7063,10196.38,-943.4994,9148.409,1513.6561,-532.262,-268.15598,-250.03976,-2411.1929,314.73727,910.82513,375.97836,7867.2964,3903.645,-3977.6533,-325.25104,13833.281,8367.652,-961.68915,505.75397,1294.7052,-3259.9265
192.168.1.17,4930.403,11790.551,16937.283,-2343.4001,-17972.484,-7924.0903,2295.3425,936.00085,-6625.6113,4049.4778,31868.777,30711.268,29972.115,24880.996,-45098.195,-37747.406,8106.363,3549.8638,-490.5367,-55226.645,7396.7466,-4012.9858,-9433.119,837.14636,-15866.148,-24046.014,24165.484,14561.987,-870.606,653.0252,-13306.827,-22484.373,-2973.1243,-2276.5652,-17280.691,3180.0645,-6607.0576,-10840.669,-14614.521,-1029.4398,27235.799,-1241.5859,-27128.06,-37174.625,15382.369,1881.0894,2247.6116,-35757.418,-27308.969,-306.14557,12286.53,22356.086,-16646.754,38681.285,25987.242,-36372.13,-12531.717,16947.08,30420.77,565.3524,-1980.8538,-7513.798,-1046.0139,-6137.165,-36436.973,-35279.96,-7287.6357,-30307.707,20555.111,15687.931,-12188.572,-24348.56,9301.357,-182.14552,-1235.3988,11463.606,15167.565,-350.418,28196.785,-22168.096,22929.584,-30427.172,5589.5757,-15290.515,46525.688,1074.2399,27104.232,-3817.9346,2906.66,59093.023,50019.71,-32007.709,-4979.08,-20209.434,39791.785,-8695.618,-14981.668,19771.492,-54237.703,14987.707,-3764.502,-15077.552,-22087.016,-48413.668,-1333.0293,1960.788,-14464.675,45749.938,1458.9429,40947.344,11047.776,2040.4963,1525.0646,2719.32,-10856.572,-2865.9365,11040.443,1914.3905,40097.797,11645.848,-14520.121,-1397.7747,69042.36,43344.254,3048.672,4006.1948,12321.002,-11895.647
192.168.1.13,1615.6864,3787.0144,5487.9854,-785.5171,-5841.0024,-2581.4187,672.6388,304.36124,-2189.855,1396.5101,10325.127,10041.417,9771.705,8105.4688,-14729.765,-12324.514,2640.1628,1159.1364,-209.67513,-18077.06,2418.582,-1331.5553,-3036.1165,238.4053,-5185.816,-7887.199,7779.6924,4768.7817,-340.92902,153.24405,-4308.9917,-7268.4204,-934.3967,-740.92847,-5596.4756,983.9947,-2130.2927,-3524.6526,-4703.5396,-293.01135,8888.385,-411.81323,-8822.37,-12127.878,5002.7007,501.2648,698.7705,-11613.72,-8863.923,-189.05788,3972.0308,7257.874,-5327.667,12657.609,8452.079,-11807.185,-4088.7122,5451.5806,9953.391,116.855484,-645.90216,-2391.7166,-386.17227,-2035.781,-11845.948,-11417.084,-2338.4702,-9869.84,6680.6445,5159.0015,-3900.197,-7901.464,3030.4172,-114.43275,-370.74237,3716.9175,4899.9497,-51.631767,9124.556,-7297.555,7435.8706,-9857.253,1788.4232,-4893.8564,15158.678,300.38666,8847.593,-1204.3623,1061.4674,19198.188,16266.463,-10481.936,-1573.3207,-6573.6387,12869.465,-2809.251,-4836.178,6432.4375,-17644.59,4909.309,-1127.8616,-4865.2305,-7166.6914,-15715.834,-443.02875,676.9745,-4781.124,14880.14,471.6004,13398.092,3603.7012,604.5677,559.168,927.2228,-3498.5293,-982.5476,3580.802,668.5539,12999.637,3828.084,-4731.387,-447.17648,22427.865,14096.842,1003.17773,1191.9448,4025.0986,-3892.2764
192.168.1.16,950.6404,6991.571,3035.9707,3916.7612,-4772.0234,613.0298,-2145.0588,-4948.8794,2079.4922,-1501.538,5338.354,5208.04,10519.846,4785.632,-8296.677,-10421.638,5554.0605,1698.2201,-1273.9521,-15080.262,4592.661,-523.60724,-271.363,1222.5664,-6484.436,-6694.7104,8550.552,6386.0015,-223.0275,1786.116,-3962.4856,-10274.295,2768.1545,1307.5037,-8613.398,5237.7915,-507.2881,-4498.547,-1221.035,-830.1619,7789.084,-2693.4944,-3349.8452,-10132.53,1958.7833,-1031.986,-4426.875,-8607.957,-5773.9683,-952.9889,4841.5215,3148.108,-6846.589,4430.632,7095.9585,-1548.224,-4628.0454,6517.017,6295.756,769.21515,-927.83704,-4538.544,1579.2568,1733.1481,-9414.566,-10851.497,-605.08606,-2839.2974,-277.08804,2371.5627,-1772.479,-5073.8105,4274.9663,-765.49054,2778.9053,4406.744,1336.1547,-119.27008,11312.491,-3611.0579,6730.1963,-2665.5286,-4354.623,-6327.2695,15480.711,3732.6245,6435.971,-649.1512,-3007.662,17909.857,8934.24,-2723.1646,2927.931,-603.1519,10763.706,182.25133,-1327.2808,1060.9332,-16051.663,-2400.2969,-1299.0479,-5443.8003,-5081.2065,-12113.13,2541.6357,-2343.6775,-5864.2144,12105.916,-4199.9136,10456.547,264.32648,-2135.1868,-594.27673,-2366.8687,-2484.8455,3310.7913,-500.68207,-684.799,7710.92,4965.1504,-7235.2217,437.35712,15774.484,7361.024,-3681.0254,149.57954,-1407.4772,-6140.1426
192.168.1.11,3661.6704,10765.3545,13704.826,-1216.5865,-13120.71,-3941.5803,7199.4863,328.65366,-5442.4873,818.7937,26267.121,20202.473,22966.432,17271.953,-32745.244,-25575.957,4354.9434,2620.424,1582.1434,-38758.688,1063.6602,-2953.9265,-8925.6455,3594.7327,-12123.377,-16553.402,20241.643,9419.187,2542.8496,-1327.4791,-10638.611,-21057.137,-4302.7075,-3870.0923,-14116.443,2367.727,-4621.8784,-8561.671,-15811.264,-2278.6575,17543.55,-2444.7708,-18333.672,-25712.215,11415.25,5810.52,4063.1853,-28431.11,-22369.324,1667.5458,9521.009,17169.986,-15346.135,25707.213,16088.457,-28702.676,-5871.5864,13798.449,20962.361,2179.5862,-1225.4635,-6913.2666,1969.4001,-2308.2322,-27288.39,-26727.03,-6149.2334,-22249.395,17750.314,10624.277,-14750.248,-19645.225,9234.685,2457.773,-815.92773,9172.975,12013.744,-2305.1821,21038.502,-11408.139,20337.924,-26421.088,9208.211,-12997.622,29718.65,353.9193,21254.38,-3573.8154,-2411.1646,41965.227,37494.45,-20701.691,-7033.48,-17689.645,32626.617,-7557.704,-12069.387,16779.732,-40792.67,12517.95,-6664.7285,-14649.605,-14840.875,-37293.645,404.4433,3835.638,-8226.124,32835.99,931.17194,24101.26,8499.387,7080.0254,-39.0341,-1969.7003,-9917.88,-593.0436,10422.908,-1241.6863,28944.416,6238.6953,-11814.558,-2476.6282,53574.54,31713.26,2433.9236,3899.613,9058.133,-9357.306
192.168.1.4,4524.4116,19972.568,11938.422,7924.7354,-16577.363,-2731.4895,-5503.126,-8142.3784,3794.0344,-3084.6658,21909.873,22270.26,32504.398,20611.492,-34914.27,-39622.16,15895.43,1812.2838,-2681.5923,-53229.74,11817.24,-3026.7512,-4351.64,2469.4326,-16602.146,-22957.602,24748.643,20216.602,-2737.719,1914.0408,-12198.413,-25748.885,7974.8013,4444.6235,-24095.088,12763.899,-2561.768,-11928.474,-7520.0376,-2137.5818,27289.709,-5690.6313,-17187.98,-38106.426,10329.192,-1195.261,-8416.811,-31588.092,-22029.855,-1094.8037,15291.442,11811.779,-19459.91,25409.014,27837.404,-17085.34,-17158.71,20482.35,27237.062,1463.3596,-3375.0093,-11910.687,2724.7224,3536.7188,-32914.105,-38403.367,-3389.2493,-16262.414,9276.344,13565.86,-8182.868,-19521.277,12177.597,-4331.2544,9402.308,10761.439,6474.626,-114.71701,35516.125,-16953.594,23994.348,-18212.512,-7421.3877,-18690.295,51519.816,10518.045,20730.232,-2790.0496,-2951.058,63567.84,39471.746,-20054.346,6048.937,-9660.955,38818.38,-1006.2368,-9800.508,9496.512,-54946.16,-558.85095,-4714.584,-13549.326,-19803.08,-43887.676,2241.6367,-4060.2239,-18133.67,43568.742,-8560.291,38807.918,5268.2734,-4004.7444,-1433.9154,-4140.0527,-10581.427,4671.591,1029.6774,484.50104,32732.484,18896.582,-20440.059,-993.5222,59376.5,33817.51,-7355.971,2136.2834,2420.4695,-17262.465
